,id,gender,age,driving_license,region_code,previously_insured,vehicle_age,vehicle_damage,annual_premium,policy_sales_channel,vintage,response
5832,261812,0.1379549141,0.6615384615,1,0.1870630398,0,> 2 Years,1,0.2527677523,0.1935077586,0.3460207612,0.7170802765
5833,278130,0.1379549141,0.1384615385,1,0.1127921113,0,< 1 Year,1,-0.4753229479,0.3537441741,0.2387543253,0.7890100955
5834,137453,0.1040223002,0.0307692308,1,0.0958711869,0,< 1 Year,1,1.0720224082,0.3537441741,0.7162629758,0.7954802159
5835,231537,0.1040223002,0.7538461538,1,0.1870630398,1,1-2 Year,0,1.7156934249,0.2097137628,0.0207612457,0.9991396079
5836,226051,0.1040223002,0.0769230769,1,0.0958711869,1,< 1 Year,0,0.3148615691,0.2097137628,0.5778546713,0.999367174
5837,356734,0.1040223002,0.7538461538,1,0.0958711869,0,1-2 Year,1,-0.3975312561,0.1935077586,0.321799308,0.7989405055
5838,288582,0.1379549141,0.0307692308,1,0.1248492967,1,< 1 Year,0,-0.2664249294,0.3537441741,0.7993079585,0.9993536804
5839,168456,0.1379549141,0.0307692308,1,0.0881246642,1,< 1 Year,0,0.0799748463,0.3537441741,0.660899654,0.9994542452
5840,169332,0.1040223002,0.0,1,0.0958711869,0,< 1 Year,1,1.1943495529,0.0572867981,0.7612456747,0.7513621997
5841,118952,0.1040223002,0.0307692308,1,0.0671936759,1,< 1 Year,0,-0.2111916654,0.3537441741,0.6055363322,0.9995066792
5842,293158,0.1040223002,0.0615384615,1,0.0958711869,1,< 1 Year,0,0.1857901521,0.3537441741,0.6505190311,0.9994368849
5843,344413,0.1379549141,0.4615384615,1,0.1870630398,0,> 2 Years,1,1.9634872893,0.2097137628,0.4221453287,0.7085375883
5844,166194,0.1379549141,0.5384615385,1,0.0958711869,1,1-2 Year,0,0.4124209554,0.2097137628,0.8096885813,0.9994179845
5845,369943,0.1379549141,0.0615384615,1,0.1127921113,0,< 1 Year,1,-0.2788669489,0.3537441741,0.2076124567,0.7863137208
5846,279720,0.1379549141,0.7846153846,1,0.0902406417,0,1-2 Year,0,0.3211988594,0.0008494951,0.6401384083,0.9646875012
5847,41320,0.1040223002,0.4769230769,1,0.1553672316,1,1-2 Year,0,-0.1831099112,0.3537441741,0.7197231834,0.9993146061
5848,241621,0.1379549141,0.0461538462,1,0.0408977556,0,< 1 Year,1,-1.6234190157,0.3537441741,0.5224913495,0.8383594431
5849,58858,0.1379549141,0.4615384615,1,0.1870630398,1,1-2 Year,0,-0.037468515,0.1935077586,0.8408304498,0.9990880924
5850,144672,0.1379549141,0.6153846154,1,0.1248492967,0,1-2 Year,1,-1.6234190157,0.0278168633,0.3148788927,0.7490608788
5851,220050,0.1040223002,0.7538461538,1,0.0625686059,0,1-2 Year,1,0.8717872911,0.0040375615,0.0519031142,0.797120484
5852,259611,0.1040223002,0.7384615385,1,0.0602479101,0,1-2 Year,1,-0.1481094639,0.0157468177,0.5294117647,0.8008952704
5853,265447,0.1040223002,0.0461538462,1,0.1237219516,1,< 1 Year,0,0.4000370762,0.3537441741,0.2664359862,0.9993576965
5854,265072,0.1379549141,0.2461538462,1,0.1870630398,0,1-2 Year,1,-0.2052613571,0.1935077586,0.5640138408,0.7015256047
5855,95155,0.1379549141,0.4461538462,1,0.1870630398,0,1-2 Year,1,0.4283513915,0.2097137628,0.6885813149,0.710582449
5856,261987,0.1040223002,0.0153846154,1,0.0787977254,1,< 1 Year,0,-0.1152602069,0.0572867981,0.1314878893,0.9993349524
5857,152581,0.1379549141,0.5076923077,1,0.1870630398,0,1-2 Year,1,0.3894555456,0.1935077586,0.2906574394,0.7110003841
5858,68996,0.1379549141,0.3230769231,1,0.0958711869,1,1-2 Year,0,0.5696322668,0.3537441741,0.4221453287,0.9994629191
5859,94444,0.1379549141,0.4307692308,1,0.0625686059,1,1-2 Year,0,-1.6234190157,0.0040375615,0.5951557093,0.9994104873
5860,180069,0.1379549141,0.1230769231,1,0.1870630398,1,< 1 Year,0,1.0792899429,0.3537441741,0.5916955017,0.9991411369
5861,184236,0.1379549141,0.0769230769,1,0.0796573876,1,< 1 Year,0,0.2057322674,0.3537441741,0.785467128,0.9994787009
5862,6146,0.1379549141,0.5384615385,1,0.1904761905,0,1-2 Year,1,0.3044544593,0.1935077586,0.4498269896,0.7087962028
5863,100339,0.1040223002,0.1076923077,1,0.1870630398,1,< 1 Year,0,0.6630055531,0.3537441741,0.0484429066,0.9991462387
5864,147322,0.1040223002,0.0461538462,1,0.0958711869,1,< 1 Year,0,0.6834127907,0.0572867981,0.9965397924,0.9992728359
5865,344855,0.1040223002,0.1076923077,1,0.1229831885,1,< 1 Year,0,1.3547004394,0.3537441741,0.9342560554,0.9993575425
5866,170317,0.1040223002,0.2615384615,1,0.1016852869,0,1-2 Year,0,-0.0245032331,0.1935077586,0.8408304498,0.9649979521
5867,187523,0.1379549141,0.0153846154,1,0.0902406417,1,< 1 Year,0,-1.6234190157,0.0572867981,0.2595155709,0.9993080661
5868,8061,0.1379549141,0.5076923077,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.2097137628,0.2525951557,0.7178513709
5869,270255,0.1379549141,0.1230769231,1,0.1248492967,0,< 1 Year,1,-1.6234190157,0.3537441741,0.4256055363,0.7806546995
5870,102639,0.1040223002,0.4461538462,1,0.1016852869,0,1-2 Year,0,-0.4309619159,0.0260522751,0.2698961938,0.9616545559
5871,201463,0.1379549141,0.1538461538,1,0.0739940311,1,< 1 Year,0,-0.2415990308,0.0572867981,0.9896193772,0.9993624104
5872,278459,0.1040223002,0.0615384615,1,0.0796573876,0,< 1 Year,1,0.1952088771,0.3537441741,0.4948096886,0.8100499505
5873,122958,0.1040223002,0.1384615385,1,0.0902406417,1,< 1 Year,0,0.5632368363,0.3537441741,0.2906574394,0.9994590407
5874,369025,0.1379549141,0.5230769231,1,0.0958711869,0,1-2 Year,1,-0.3342746337,0.2097137628,0.8996539792,0.7931528396
5875,207901,0.1040223002,0.0,1,0.0714553991,0,< 1 Year,1,0.3556760441,0.0572867981,0.892733564,0.7732909446
5876,105475,0.1379549141,0.1538461538,1,0.1870630398,0,1-2 Year,1,0.4602704041,0.0157468177,0.1972318339,0.6652893087
5877,190763,0.1040223002,0.1230769231,1,0.098000784,1,< 1 Year,0,0.1859064327,0.3537441741,0.3806228374,0.9994391214
5878,335203,0.1379549141,0.0923076923,1,0.0999176955,1,< 1 Year,0,-0.1772958834,0.3537441741,0.5294117647,0.9994320996
5879,73875,0.1040223002,0.5692307692,1,0.1870630398,1,1-2 Year,0,0.0942773547,0.3537441741,0.3148788927,0.9992196784
5880,88723,0.1040223002,0.6923076923,1,0.1870630398,0,1-2 Year,1,1.9794177254,0.2097137628,0.5121107266,0.7172208314
5881,13594,0.1040223002,0.4153846154,1,0.0958711869,0,1-2 Year,1,0.7283552255,0.2097137628,0.2041522491,0.7890808757
5882,139692,0.1379549141,0.4769230769,1,0.150798722,1,1-2 Year,0,-1.6234190157,0.0157468177,0.1903114187,0.9991295698
5883,234414,0.1040223002,0.0769230769,1,0.1016852869,1,< 1 Year,0,0.3006753413,0.3537441741,0.8131487889,0.9994215961
5884,32146,0.1379549141,0.1846153846,1,0.116097561,1,< 1 Year,0,-0.3086929115,0.3537441741,0.4844290657,0.9993991144
5885,153145,0.1040223002,0.8461538462,1,0.1870630398,1,1-2 Year,0,-0.0040378552,0.2097137628,0.1522491349,0.9991676486
5886,268627,0.1040223002,0.4307692308,1,0.1686844229,1,1-2 Year,0,0.2624190384,0.0260522751,0.9619377163,0.9990294324
5887,202538,0.1040223002,0.0461538462,1,0.1016852869,1,< 1 Year,0,0.0216020073,0.3537441741,0.2664359862,0.999422606
5888,2148,0.1379549141,0.1384615385,1,0.1237219516,1,< 1 Year,0,0.11212642,0.3537441741,0.2179930796,0.9993707912
5889,227101,0.1379549141,0.4307692308,1,0.0958711869,0,1-2 Year,0,0.1625921812,0.2097137628,0.1626297578,0.9674894321
5890,87486,0.1040223002,0.1538461538,1,0.1870630398,0,< 1 Year,1,2.9829770623,0.2097137628,0.4740484429,0.6942272327
5891,184747,0.1040223002,0.0615384615,1,0.0787977254,0,< 1 Year,1,-0.1213067958,0.3537441741,0.2941176471,0.8114139368
5892,260719,0.1040223002,0.7384615385,1,0.1870630398,0,> 2 Years,1,2.2804680844,0.2097137628,0.8823529412,0.7177211707
5893,63755,0.1379549141,0.3384615385,1,0.0714553991,0,1-2 Year,1,-0.7939898111,0.0032667841,0.2525951557,0.7795224435
5894,103281,0.1040223002,0.6153846154,1,0.1870630398,1,1-2 Year,0,0.4391073429,0.2097137628,0.2629757785,0.9991261393
5895,241438,0.1040223002,0.6307692308,1,0.1870630398,1,1-2 Year,1,0.3405595719,0.2097137628,0.8892733564,0.9931402051
5896,245421,0.1379549141,0.2,1,0.1237219516,1,< 1 Year,0,0.0643932519,0.3537441741,0.3529411765,0.999377581
5897,46516,0.1379549141,0.2,1,0.1870630398,0,< 1 Year,1,0.6437029809,0.1935077586,0.2664359862,0.6984918039
5898,115626,0.1379549141,0.5846153846,1,0.0958711869,0,> 2 Years,1,-1.6234190157,0.1935077586,0.9031141869,0.794928427
5899,89491,0.1040223002,0.1384615385,1,0.0796573876,1,< 1 Year,0,0.3996882345,0.3537441741,0.4117647059,0.9994853883
5900,52550,0.1040223002,0.1846153846,1,0.0995762712,0,1-2 Year,0,-1.6234190157,0.1935077586,0.0934256055,0.9655906614
5901,321216,0.1379549141,0.5692307692,1,0.1870630398,0,> 2 Years,1,0.0331137823,0.1935077586,0.4325259516,0.7138358872
5902,48826,0.1040223002,0.0461538462,1,0.0731707317,0,< 1 Year,1,-1.6234190157,0.0100889838,0.1764705882,0.7710817346
5903,352831,0.1379549141,0.5230769231,1,0.0881246642,0,1-2 Year,1,-0.5694520578,0.1935077586,0.3702422145,0.7979853827
5904,164027,0.1040223002,0.4,1,0.0995762712,1,1-2 Year,0,-1.6234190157,0.1935077586,0.6989619377,0.9993968673
5905,280504,0.1379549141,0.8923076923,1,0.1870630398,0,1-2 Year,1,1.0703944804,0.0048444178,0.2214532872,0.6922151244
5906,223146,0.1040223002,0.1846153846,1,0.1870630398,1,1-2 Year,0,-0.2901461628,0.0032667841,0.1314878893,0.9988857776
5907,207024,0.1379549141,0.2615384615,1,0.1870630398,0,1-2 Year,1,0.2555003453,0.1935077586,0.1730103806,0.7018947851
5908,191977,0.1379549141,0.3692307692,1,0.0902406417,0,1-2 Year,1,-0.0635153595,0.1935077586,0.2076124567,0.7910706383
5909,13608,0.1379549141,0.1076923077,1,0.1870630398,0,< 1 Year,1,0.3918974373,0.3537441741,0.0242214533,0.7230832542
5910,92372,0.1040223002,0.4615384615,1,0.1870630398,0,1-2 Year,1,-0.1236324069,0.2097137628,0.6885813149,0.712293768
5911,37276,0.1040223002,0.3076923077,1,0.1870630398,0,1-2 Year,1,0.7728325381,0.0074650608,0.0519031142,0.6697845264
5912,233619,0.1040223002,0.8153846154,1,0.1016852869,1,1-2 Year,0,-0.4057290353,0.0031421477,0.9861591696,0.9993310548
5913,332458,0.1040223002,0.0461538462,1,0.0902406417,1,< 1 Year,1,-1.6234190157,0.3537441741,0.3806228374,0.9957650928
5914,196794,0.1379549141,0.1076923077,1,0.0902406417,1,< 1 Year,0,-0.4209617881,0.3537441741,0.8235294118,0.9994586448
5915,206122,0.1040223002,0.0307692308,1,0.1870630398,1,< 1 Year,0,-0.1506676361,0.3537441741,1.0,0.999133566
5916,114604,0.1040223002,0.0615384615,1,0.0739940311,1,< 1 Year,0,-0.3467747935,0.3537441741,0.7058823529,0.9994939435
5917,256687,0.1040223002,0.0461538462,1,0.1097234612,0,< 1 Year,0,0.3296291996,0.2097137628,0.6124567474,0.9626952288
5918,364674,0.1379549141,0.3846153846,1,0.0787977254,0,> 2 Years,1,-0.3982289394,0.1935077586,0.9411764706,0.7997269164
5919,235232,0.1379549141,0.2615384615,1,0.1248492967,0,1-2 Year,0,-0.184737839,0.1935077586,0.3356401384,0.9613794558
5920,84416,0.1379549141,0.1384615385,1,0.0625686059,1,< 1 Year,0,-1.6234190157,0.3537441741,0.4117647059,0.9995342101
5921,84160,0.1379549141,0.1384615385,1,0.0881246642,1,< 1 Year,0,-0.0620037123,0.3537441741,0.339100346,0.9994674211
5922,180060,0.1040223002,0.0923076923,1,0.1240072202,1,< 1 Year,0,-0.4896835966,0.3537441741,0.9792387543,0.9993640125
5923,1348,0.1040223002,0.2461538462,1,0.1870630398,1,1-2 Year,0,1.3543515977,0.3537441741,0.9896193772,0.9991555505
5924,346468,0.1379549141,0.6307692308,1,0.1237219516,0,1-2 Year,1,0.4438748457,0.2097137628,0.5709342561,0.7737246703
5925,8665,0.1040223002,0.2461538462,1,0.0714553991,0,1-2 Year,1,-1.6234190157,0.0177344393,0.1211072664,0.7801988379
5926,67507,0.1379549141,0.5384615385,1,0.0958711869,0,1-2 Year,1,0.4463167374,0.2097137628,0.1764705882,0.7934008393
5927,244186,0.1379549141,0.2,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0278168633,0.3321799308,0.6737023454
5928,186490,0.1040223002,0.0923076923,1,0.1870630398,1,< 1 Year,0,1.4496435132,0.3537441741,0.0311418685,0.9991372353
5929,125811,0.1040223002,0.7230769231,0,0.1248492967,0,1-2 Year,1,0.1064286728,0.2097137628,0.5432525952,0.7764538094
5930,259454,0.1379549141,0.4,1,0.1870630398,0,1-2 Year,1,0.9170785676,0.0260522751,0.2525951557,0.6762831873
5931,209119,0.1040223002,0.6461538462,1,0.1240072202,0,1-2 Year,1,0.5593995779,0.1935077586,0.4429065744,0.7716425231
5932,184213,0.1040223002,0.0307692308,1,0.0906921241,1,< 1 Year,0,0.6919594115,0.3537441741,0.401384083,0.9994455845
5933,359942,0.1040223002,0.3076923077,1,0.0745762712,0,1-2 Year,1,-0.1891565001,0.1935077586,0.4186851211,0.8009659382
5934,152362,0.1040223002,0.0923076923,1,0.1236947791,1,< 1 Year,0,-0.3674145921,0.0100889838,1.0,0.9991553568
5935,140247,0.1379549141,0.5230769231,1,0.1870630398,0,1-2 Year,1,0.4614913499,0.2097137628,0.7301038062,0.7134053707
5936,50890,0.1379549141,0.7846153846,1,0.1870630398,1,1-2 Year,1,1.6133083955,0.1935077586,0.1003460208,0.9932070541
5937,351794,0.1040223002,0.3230769231,1,0.0958711869,0,1-2 Year,1,0.4448632305,0.0074650608,0.1730103806,0.7573059578
5938,278170,0.1040223002,0.6307692308,1,0.1870630398,0,> 2 Years,1,-1.6234190157,0.0027813583,0.4117647059,0.6866593497
5939,164094,0.1040223002,0.1076923077,1,0.0739940311,1,< 1 Year,0,0.2968380829,0.3537441741,0.3321799308,0.9994967638
5940,366585,0.1040223002,0.0615384615,1,0.0999176955,0,< 1 Year,1,0.2020694299,0.3537441741,0.8650519031,0.7945307335
5941,199930,0.1040223002,0.2461538462,1,0.1229831885,0,1-2 Year,1,-0.1903193056,0.0157468177,0.1833910035,0.7330140197
5942,7988,0.1040223002,0.1076923077,1,0.0999176955,0,< 1 Year,0,-0.1761330778,0.3537441741,0.7439446367,0.9686542324
5943,56339,0.1040223002,0.3692307692,1,0.1870630398,0,1-2 Year,1,0.4916080139,0.0048509776,0.8685121107,0.6708985788
5944,238049,0.1040223002,0.0153846154,1,0.0796573876,0,< 1 Year,1,-1.6234190157,0.0572867981,0.6747404844,0.7708326464
5945,183929,0.1040223002,0.0923076923,1,0.0739940311,1,< 1 Year,0,0.0100902323,0.3537441741,0.0830449827,0.9994978263
5946,124212,0.1379549141,0.3538461538,1,0.1870630398,1,1-2 Year,0,1.1844657057,0.2097137628,0.6401384083,0.9990723383
5947,30477,0.1379549141,0.0615384615,1,0.1300339641,1,< 1 Year,0,0.7153318033,0.3537441741,0.723183391,0.9993357129
5948,33554,0.1379549141,0.0307692308,1,0.1016852869,1,< 1 Year,0,-0.4308456353,0.3537441741,0.8166089965,0.999420735
5949,342095,0.1040223002,0.1076923077,1,0.0714553991,0,< 1 Year,0,0.4443981082,0.3537441741,0.4221453287,0.9723578829
5950,72677,0.1379549141,0.0307692308,1,0.0714553991,0,< 1 Year,1,0.0538698616,0.3537441741,0.446366782,0.8152749656
5951,136998,0.1040223002,0.0769230769,1,0.098000784,1,< 1 Year,0,-0.0988646485,0.3537441741,0.7335640138,0.9994340821
5952,270624,0.1379549141,0.3230769231,1,0.1870630398,1,1-2 Year,0,0.9606256357,0.2097137628,0.6920415225,0.9990685974
5953,71728,0.1040223002,0.0461538462,1,0.0864349431,1,< 1 Year,0,-0.455671534,0.2097137628,0.5951557093,0.9993954355
5954,348777,0.1379549141,0.3230769231,1,0.0671936759,0,1-2 Year,1,-0.0104914261,0.1935077586,0.1003460208,0.8070128445
5955,97203,0.1040223002,0.4923076923,1,0.1870630398,0,1-2 Year,1,0.2875356384,0.0048444178,0.4256055363,0.6772714657
5956,283498,0.1379549141,0.3846153846,1,0.1870630398,1,1-2 Year,0,-1.6234190157,0.1935077586,0.6885813149,0.9990903837
5957,198941,0.1040223002,0.0461538462,1,0.0739940311,1,< 1 Year,0,0.139103509,0.3537441741,0.2249134948,0.9994921801
5958,47044,0.1040223002,0.4307692308,1,0.1870630398,0,> 2 Years,1,1.1831284793,0.2097137628,0.0415224913,0.7096188441
5959,202382,0.1379549141,0.8,1,0.0714553991,0,1-2 Year,1,-1.6234190157,0.2097137628,0.8823529412,0.8209679941
5960,376471,0.1040223002,0.6923076923,1,0.0721455458,1,1-2 Year,0,0.2924194218,0.3537441741,0.2906574394,0.9995531545
5961,69567,0.1040223002,0.8615384615,1,0.0958711869,0,1-2 Year,1,1.2008031237,0.1935077586,0.7370242215,0.7990760344
5962,54227,0.1040223002,0.0307692308,1,0.1237219516,1,< 1 Year,0,-0.3164837087,0.3537441741,0.5709342561,0.9993586683
5963,74596,0.1379549141,0.5076923077,1,0.0625686059,0,1-2 Year,1,0.3342804219,0.0040375615,0.3252595156,0.7900200271
5964,199988,0.1379549141,0.7538461538,1,0.1237219516,0,1-2 Year,1,0.1141031895,0.0005051052,0.4325259516,0.7472794448
5965,296652,0.1040223002,0.1692307692,1,0.1229831885,1,< 1 Year,0,1.1608607528,0.3537441741,0.4359861592,0.9993688901
5966,215225,0.1379549141,0.0923076923,1,0.1229831885,1,< 1 Year,0,-0.0361312886,0.3537441741,0.4325259516,0.9993672361
5967,194524,0.1379549141,0.0153846154,1,0.0739940311,0,1-2 Year,1,-1.6234190157,0.0278168633,0.7647058824,0.7710613149
5968,307400,0.1379549141,0.1538461538,1,0.0695093458,1,< 1 Year,0,-0.2967741545,0.3537441741,0.678200692,0.9995128188
5969,309354,0.1379549141,0.3384615385,1,0.1870630398,1,1-2 Year,1,0.2553259245,0.1935077586,0.3806228374,0.9926970942
5970,199179,0.1040223002,0.0923076923,1,0.1237219516,1,< 1 Year,0,0.0154391379,0.3537441741,0.5570934256,0.9993640371
5971,177737,0.1379549141,0.6769230769,1,0.0999176955,1,1-2 Year,0,-1.6234190157,0.2097137628,0.3044982699,0.9994360946
5972,98887,0.1379549141,0.0307692308,1,0.1127921113,1,< 1 Year,0,0.6644590601,0.0572867981,0.8512110727,0.9992119883
5973,52233,0.1040223002,0.3692307692,1,0.0958711869,0,> 2 Years,1,-1.6234190157,0.0177344393,0.2941176471,0.7639519545
5974,140103,0.1379549141,0.0153846154,1,0.1248492967,0,< 1 Year,1,0.0762538685,0.0572867981,0.1903114187,0.7289950113
5975,115876,0.1379549141,0.3230769231,1,0.0796573876,0,1-2 Year,1,-0.1556677,0.1935077586,0.7508650519,0.7971023185
5976,20613,0.1379549141,0.3076923077,1,0.1240072202,0,1-2 Year,1,0.1406151562,0.1935077586,0.8166089965,0.7603985949
5977,100288,0.1040223002,0.0923076923,1,0.1870630398,1,< 1 Year,0,-0.2684016989,0.3537441741,0.6366782007,0.9991472232
5978,68084,0.1040223002,0.7076923077,1,0.1870630398,0,> 2 Years,1,0.325094258,0.2097137628,0.4602076125,0.7211916874
5979,337233,0.1379549141,0.3076923077,1,0.0714553991,1,1-2 Year,0,2.2984334303,0.0016465117,0.9307958478,0.9993431622
5980,37345,0.1379549141,0.0769230769,1,0.1870630398,1,< 1 Year,0,1.2151637724,0.3537441741,0.9342560554,0.9991299016
5981,38865,0.1040223002,0.1230769231,1,0.1237219516,1,< 1 Year,0,1.6260992566,0.3537441741,0.1557093426,0.9993598307
5982,148434,0.1379549141,0.0923076923,1,0.1127921113,1,< 1 Year,0,0.2751517593,0.3537441741,0.1211072664,0.9993964054
5983,95098,0.1379549141,0.4307692308,1,0.0892420538,0,1-2 Year,1,-1.6234190157,0.2097137628,0.107266436,0.7985529651
5984,200221,0.1379549141,0.0923076923,1,0.1016852869,1,< 1 Year,0,1.1596979473,0.3537441741,0.8858131488,0.9994179909
5985,225068,0.1379549141,0.3846153846,1,0.0714553991,1,1-2 Year,0,0.0250322837,0.2097137628,0.2664359862,0.9994699779
5986,130409,0.1379549141,0.5692307692,1,0.1236947791,1,1-2 Year,0,0.2175928841,0.2097137628,0.7024221453,0.9993430145
5987,194822,0.1040223002,0.5384615385,1,0.1870630398,1,1-2 Year,1,-1.6234190157,0.2097137628,0.4083044983,0.993182509
5988,232342,0.1040223002,0.1230769231,1,0.1016852869,1,< 1 Year,0,-0.3721239546,0.3537441741,0.5813148789,0.9994315314
5989,93542,0.1040223002,0.7538461538,1,0.1870630398,0,1-2 Year,1,0.8934736148,0.0048444178,0.2387543253,0.6869864897
5990,54889,0.1040223002,0.7230769231,1,0.1300339641,1,1-2 Year,0,0.3009079024,0.2097137628,0.1280276817,0.9993453212
5991,93393,0.1379549141,0.1384615385,1,0.1870630398,1,< 1 Year,0,1.0592896873,0.3537441741,0.3806228374,0.9991453599
5992,334839,0.1040223002,0.5230769231,1,0.1870630398,0,1-2 Year,1,0.6379470934,0.2097137628,0.5397923875,0.7133895869
5993,32618,0.1040223002,0.0923076923,1,0.1248492967,1,< 1 Year,0,-0.2532852266,0.0572867981,0.5363321799,0.9991856417
5994,308422,0.1040223002,0.2923076923,1,0.0958711869,0,> 2 Years,1,-1.6234190157,0.0278168633,0.2491349481,0.7629170169
5995,304126,0.1040223002,0.5692307692,1,0.0602479101,1,1-2 Year,1,-1.6234190157,0.0177344393,0.6851211073,0.9955840307
5996,7663,0.1040223002,0.5076923077,1,0.0999176955,1,1-2 Year,0,0.2380582619,0.1935077586,0.7508650519,0.9993967648
5997,98301,0.1379549141,0.2615384615,1,0.1870630398,1,1-2 Year,0,0.285558869,0.0100889838,0.9411764706,0.998893916
5998,263581,0.1379549141,0.4615384615,1,0.0958711869,0,1-2 Year,1,-1.6234190157,0.1935077586,0.2041522491,0.7921397666
5999,153466,0.1040223002,0.4615384615,1,0.1870630398,0,1-2 Year,1,-0.0824109499,0.1935077586,0.8892733564,0.7090957312
6000,39167,0.1040223002,0.4461538462,1,0.0671936759,1,1-2 Year,0,-1.6234190157,0.3537441741,0.8373702422,0.9995491051
6001,320041,0.1040223002,0.4153846154,1,0.1870630398,0,1-2 Year,1,1.3682471241,0.1935077586,0.2560553633,0.7054833828
6002,360031,0.1379549141,0.3538461538,1,0.0958711869,0,1-2 Year,1,0.6340516947,0.1935077586,0.6712802768,0.7843642628
6003,234485,0.1379549141,0.3846153846,1,0.1870630398,1,1-2 Year,0,0.1789877396,0.2097137628,0.3667820069,0.9990889533
6004,291446,0.1040223002,0.0461538462,1,0.1870630398,1,< 1 Year,0,-0.0765387818,0.3537441741,0.8235294118,0.9991367652
6005,134697,0.1040223002,0.0153846154,1,0.0625686059,1,< 1 Year,0,0.1775342327,0.0572867981,0.7508650519,0.9993783077
6006,75638,0.1379549141,0.0615384615,1,0.0958711869,1,< 1 Year,0,0.4934103625,0.3537441741,0.0,0.9994383751
6007,115641,0.1379549141,0.6307692308,1,0.0958711869,0,1-2 Year,1,0.3792228567,0.1935077586,0.5640138408,0.7936021669
6008,340050,0.1379549141,0.0769230769,1,0.0906921241,1,< 1 Year,0,-0.0817714068,0.3537441741,0.9446366782,0.9994519519
6009,255204,0.1040223002,0.0153846154,1,0.1097234612,0,< 1 Year,1,-0.057119929,0.3537441741,0.4948096886,0.7864738686
6010,191640,0.1379549141,0.2615384615,1,0.0679706601,0,1-2 Year,1,-1.6234190157,0.2097137628,0.1868512111,0.8090842929
6011,56734,0.1040223002,0.0923076923,1,0.1870630398,1,< 1 Year,0,0.0014273309,0.3537441741,0.3702422145,0.9991469395
